case_id,response_name,value_type,value,record_json
ansys-2094-padeye-20260912T221414Z/fine,peak_node,decimal,282,"{""case_id"":""ansys-2094-padeye-20260912T221414Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: peak_node"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221414Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""peak_node"",""observed_value"":""282"",""unit"":""node_id"",""value"":""282""},""revision"":""r1"",""row_hash"":""befc2f91af052442fe313c6038a7fc0c9c75d275549b8d8e1c3d15c46f79dc97""}"
ansys-2094-padeye-20260912T221414Z/fine,peak_x_mm,decimal,160,"{""case_id"":""ansys-2094-padeye-20260912T221414Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: peak_x_mm"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221414Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""peak_x_mm"",""observed_value"":""160"",""unit"":""mm"",""value"":""160""},""revision"":""r1"",""row_hash"":""befc2f91af052442fe313c6038a7fc0c9c75d275549b8d8e1c3d15c46f79dc97""}"
ansys-2094-padeye-20260912T221414Z/fine,peak_y_mm,decimal,220,"{""case_id"":""ansys-2094-padeye-20260912T221414Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: peak_y_mm"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221414Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""peak_y_mm"",""observed_value"":""220"",""unit"":""mm"",""value"":""220""},""revision"":""r1"",""row_hash"":""befc2f91af052442fe313c6038a7fc0c9c75d275549b8d8e1c3d15c46f79dc97""}"
ansys-2094-padeye-20260912T221414Z/fine,peak_z_mm,decimal,0,"{""case_id"":""ansys-2094-padeye-20260912T221414Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: peak_z_mm"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221414Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""peak_z_mm"",""observed_value"":""0"",""unit"":""mm"",""value"":""0""},""revision"":""r1"",""row_hash"":""befc2f91af052442fe313c6038a7fc0c9c75d275549b8d8e1c3d15c46f79dc97""}"
ansys-2094-padeye-20260912T221414Z/fine,mesh_size_mm,decimal,5,"{""case_id"":""ansys-2094-padeye-20260912T221414Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: mesh_size_mm"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221414Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""mesh_size_mm"",""observed_value"":""5"",""unit"":""mm"",""value"":""5""},""revision"":""r1"",""row_hash"":""befc2f91af052442fe313c6038a7fc0c9c75d275549b8d8e1c3d15c46f79dc97""}"
ansys-2094-padeye-20260912T221414Z/fine,loaded_node_count,decimal,27,"{""case_id"":""ansys-2094-padeye-20260912T221414Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: loaded_node_count"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221414Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""loaded_node_count"",""observed_value"":""27"",""unit"":""count"",""value"":""27""},""revision"":""r1"",""row_hash"":""befc2f91af052442fe313c6038a7fc0c9c75d275549b8d8e1c3d15c46f79dc97""}"
ansys-2094-padeye-20260912T221414Z/fine,mesh_node_count,decimal,4158,"{""case_id"":""ansys-2094-padeye-20260912T221414Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: mesh_node_count"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221414Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""mesh_node_count"",""observed_value"":""4158"",""unit"":""count"",""value"":""4158""},""revision"":""r1"",""row_hash"":""befc2f91af052442fe313c6038a7fc0c9c75d275549b8d8e1c3d15c46f79dc97""}"
ansys-2094-padeye-20260912T221414Z/fine,mesh_element_count,decimal,3992,"{""case_id"":""ansys-2094-padeye-20260912T221414Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: mesh_element_count"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221414Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""mesh_element_count"",""observed_value"":""3992"",""unit"":""count"",""value"":""3992""},""revision"":""r1"",""row_hash"":""befc2f91af052442fe313c6038a7fc0c9c75d275549b8d8e1c3d15c46f79dc97""}"
ansys-2094-padeye-20260912T221414Z/fine,applied_fx_n,decimal,0,"{""case_id"":""ansys-2094-padeye-20260912T221414Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: applied_fx_n"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221414Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""applied_fx_n"",""observed_value"":""0"",""unit"":""N"",""value"":""0""},""revision"":""r1"",""row_hash"":""befc2f91af052442fe313c6038a7fc0c9c75d275549b8d8e1c3d15c46f79dc97""}"
ansys-2094-padeye-20260912T221414Z/fine,applied_fy_n,decimal,50000,"{""case_id"":""ansys-2094-padeye-20260912T221414Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: applied_fy_n"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221414Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""applied_fy_n"",""observed_value"":""50000"",""unit"":""N"",""value"":""50000""},""revision"":""r1"",""row_hash"":""befc2f91af052442fe313c6038a7fc0c9c75d275549b8d8e1c3d15c46f79dc97""}"
ansys-2094-padeye-20260912T221414Z/fine,reaction_fx_n,null,,"{""case_id"":""ansys-2094-padeye-20260912T221414Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""failed"",""definition"":""historical APDL digest field: reaction_fx_n"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221414Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved"",""invalid-original-force-channel""],""location"":""source digest; spatial qualification unresolved"",""name"":""reaction_fx_n"",""observed_value"":""0.000024601817131"",""unit"":""N"",""value"":null},""revision"":""r1"",""row_hash"":""befc2f91af052442fe313c6038a7fc0c9c75d275549b8d8e1c3d15c46f79dc97""}"
ansys-2094-padeye-20260912T221414Z/fine,reaction_fy_n,null,,"{""case_id"":""ansys-2094-padeye-20260912T221414Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""failed"",""definition"":""historical APDL digest field: reaction_fy_n"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221414Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved"",""invalid-original-force-channel""],""location"":""source digest; spatial qualification unresolved"",""name"":""reaction_fy_n"",""observed_value"":""50000"",""unit"":""N"",""value"":null},""revision"":""r1"",""row_hash"":""befc2f91af052442fe313c6038a7fc0c9c75d275549b8d8e1c3d15c46f79dc97""}"
ansys-2094-padeye-20260912T221414Z/fine,force_residual_n,null,,"{""case_id"":""ansys-2094-padeye-20260912T221414Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""failed"",""definition"":""historical APDL digest field: force_residual_n"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221414Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved"",""invalid-original-force-channel""],""location"":""source digest; spatial qualification unresolved"",""name"":""force_residual_n"",""observed_value"":""100000"",""unit"":""N"",""value"":null},""revision"":""r1"",""row_hash"":""befc2f91af052442fe313c6038a7fc0c9c75d275549b8d8e1c3d15c46f79dc97""}"
ansys-2094-padeye-20260912T221756Z/coarse,max_seqv_mpa,decimal,174.3327,"{""case_id"":""ansys-2094-padeye-20260912T221756Z/coarse"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: max_seqv_mpa"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/coarse/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""max_seqv_mpa"",""observed_value"":""174.3327"",""unit"":""MPa"",""value"":""174.3327""},""revision"":""r1"",""row_hash"":""2c24305c50230844fa4a22b50c211b36d300529db7c6a9491882d46fcf54fe63""}"
ansys-2094-padeye-20260912T221756Z/coarse,allowable_mpa,decimal,212.5749,"{""case_id"":""ansys-2094-padeye-20260912T221756Z/coarse"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: allowable_mpa"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/coarse/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""allowable_mpa"",""observed_value"":""212.5749"",""unit"":""MPa"",""value"":""212.5749""},""revision"":""r1"",""row_hash"":""2c24305c50230844fa4a22b50c211b36d300529db7c6a9491882d46fcf54fe63""}"
ansys-2094-padeye-20260912T221756Z/coarse,uc,decimal,0.8201,"{""case_id"":""ansys-2094-padeye-20260912T221756Z/coarse"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: uc"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/coarse/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""uc"",""observed_value"":""0.8201"",""unit"":""dimensionless"",""value"":""0.8201""},""revision"":""r1"",""row_hash"":""2c24305c50230844fa4a22b50c211b36d300529db7c6a9491882d46fcf54fe63""}"
ansys-2094-padeye-20260912T221756Z/coarse,peak_node,decimal,149,"{""case_id"":""ansys-2094-padeye-20260912T221756Z/coarse"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: peak_node"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/coarse/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""peak_node"",""observed_value"":""149"",""unit"":""node_id"",""value"":""149""},""revision"":""r1"",""row_hash"":""2c24305c50230844fa4a22b50c211b36d300529db7c6a9491882d46fcf54fe63""}"
ansys-2094-padeye-20260912T221756Z/coarse,peak_x_mm,decimal,240,"{""case_id"":""ansys-2094-padeye-20260912T221756Z/coarse"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: peak_x_mm"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/coarse/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""peak_x_mm"",""observed_value"":""240"",""unit"":""mm"",""value"":""240""},""revision"":""r1"",""row_hash"":""2c24305c50230844fa4a22b50c211b36d300529db7c6a9491882d46fcf54fe63""}"
ansys-2094-padeye-20260912T221756Z/coarse,peak_y_mm,decimal,220,"{""case_id"":""ansys-2094-padeye-20260912T221756Z/coarse"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: peak_y_mm"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/coarse/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""peak_y_mm"",""observed_value"":""220"",""unit"":""mm"",""value"":""220""},""revision"":""r1"",""row_hash"":""2c24305c50230844fa4a22b50c211b36d300529db7c6a9491882d46fcf54fe63""}"
ansys-2094-padeye-20260912T221756Z/coarse,peak_z_mm,decimal,0,"{""case_id"":""ansys-2094-padeye-20260912T221756Z/coarse"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: peak_z_mm"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/coarse/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""peak_z_mm"",""observed_value"":""0"",""unit"":""mm"",""value"":""0""},""revision"":""r1"",""row_hash"":""2c24305c50230844fa4a22b50c211b36d300529db7c6a9491882d46fcf54fe63""}"
ansys-2094-padeye-20260912T221756Z/coarse,mesh_size_mm,decimal,10,"{""case_id"":""ansys-2094-padeye-20260912T221756Z/coarse"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: mesh_size_mm"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/coarse/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""mesh_size_mm"",""observed_value"":""10"",""unit"":""mm"",""value"":""10""},""revision"":""r1"",""row_hash"":""2c24305c50230844fa4a22b50c211b36d300529db7c6a9491882d46fcf54fe63""}"
ansys-2094-padeye-20260912T221756Z/coarse,loaded_node_count,decimal,15,"{""case_id"":""ansys-2094-padeye-20260912T221756Z/coarse"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: loaded_node_count"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/coarse/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""loaded_node_count"",""observed_value"":""15"",""unit"":""count"",""value"":""15""},""revision"":""r1"",""row_hash"":""2c24305c50230844fa4a22b50c211b36d300529db7c6a9491882d46fcf54fe63""}"
ansys-2094-padeye-20260912T221756Z/coarse,mesh_node_count,decimal,1207,"{""case_id"":""ansys-2094-padeye-20260912T221756Z/coarse"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: mesh_node_count"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/coarse/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""mesh_node_count"",""observed_value"":""1207"",""unit"":""count"",""value"":""1207""},""revision"":""r1"",""row_hash"":""2c24305c50230844fa4a22b50c211b36d300529db7c6a9491882d46fcf54fe63""}"
ansys-2094-padeye-20260912T221756Z/coarse,mesh_element_count,decimal,1123,"{""case_id"":""ansys-2094-padeye-20260912T221756Z/coarse"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: mesh_element_count"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/coarse/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""mesh_element_count"",""observed_value"":""1123"",""unit"":""count"",""value"":""1123""},""revision"":""r1"",""row_hash"":""2c24305c50230844fa4a22b50c211b36d300529db7c6a9491882d46fcf54fe63""}"
ansys-2094-padeye-20260912T221756Z/coarse,applied_fx_n,decimal,0,"{""case_id"":""ansys-2094-padeye-20260912T221756Z/coarse"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: applied_fx_n"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/coarse/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""applied_fx_n"",""observed_value"":""0"",""unit"":""N"",""value"":""0""},""revision"":""r1"",""row_hash"":""2c24305c50230844fa4a22b50c211b36d300529db7c6a9491882d46fcf54fe63""}"
ansys-2094-padeye-20260912T221756Z/coarse,applied_fy_n,decimal,50000,"{""case_id"":""ansys-2094-padeye-20260912T221756Z/coarse"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: applied_fy_n"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/coarse/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""applied_fy_n"",""observed_value"":""50000"",""unit"":""N"",""value"":""50000""},""revision"":""r1"",""row_hash"":""2c24305c50230844fa4a22b50c211b36d300529db7c6a9491882d46fcf54fe63""}"
ansys-2094-padeye-20260912T221756Z/coarse,reaction_fx_n,decimal,-0.000000000114539489005,"{""case_id"":""ansys-2094-padeye-20260912T221756Z/coarse"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: reaction_fx_n"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/coarse/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""reaction_fx_n"",""observed_value"":""-0.000000000114539489005"",""unit"":""N"",""value"":""-0.000000000114539489005""},""revision"":""r1"",""row_hash"":""2c24305c50230844fa4a22b50c211b36d300529db7c6a9491882d46fcf54fe63""}"
