case_id,current_speed_kn,is_chart_default_extra_speed,heading_offset_deg,rudder_angle_deg,effective_rudder_inflow_angle_deg,current_speed_m_s,prop_rotation_factor,prop_rotation_factor_basis,beta,rudder_area_m2,yaw_lever_m,base_force_N,normal_force_N,force_x_local_downstream_N,force_y_local_port_of_current_N,force_x_ship_N,force_y_ship_port_N,force_z_heave_N,moment_k_roll_Nm,moment_m_pitch_Nm,moment_n_yaw_bow_port_Nm,moment_n_yaw_bow_port_kN_m,resultant_horizontal_force_N,mooring_reaction_x_N,mooring_reaction_y_N,mooring_reaction_n_Nm,force_component_basis
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,-8.0,-3.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,-840.2958875880905,43.977688803935955,-839.1442912782765,-29.325903558005685,-839.7840020374068,0.0,0.0,0.0,-113622.77547566115,-113.62277547566116,840.2958875880904,29.325903558005685,839.7840020374068,113622.77547566115,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,-7.0,-2.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,-560.3395000919571,19.555566535740297,-559.9981564083677,-29.325903558005685,-559.5715742814416,0.0,0.0,0.0,-75710.03400027906,-75.71003400027907,560.3395000919571,29.325903558005685,559.5715742814416,75710.03400027906,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,-6.0,-1.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,-280.21242775596517,4.890381177975047,-280.16975004597856,-19.54663085953659,-279.529844365379,0.0,0.0,0.0,-37820.38794263578,-37.82038794263578,280.21242775596517,19.54663085953659,279.529844365379,37820.38794263578,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,-5.0,0.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,-4.0,1.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,280.21242775596517,4.890381177975047,280.16975004597856,29.2901744618294,278.67739475760783,0.0,0.0,0.0,37705.05151070434,37.70505151070434,280.21242775596517,-29.2901744618294,-278.67739475760783,-37705.05151070434,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,-3.0,2.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,560.3395000919571,19.555566535740297,559.9981564083677,68.28820696017539,556.1628144288943,0.0,0.0,0.0,75248.82879222941,75.24882879222942,560.3395000919571,-68.28820696017539,-556.1628144288943,-75248.82879222941,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,-2.0,3.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,840.2958875880905,43.977688803935955,839.1442912782765,116.94658439962512,832.1181857733419,0.0,0.0,0.0,112585.59053513317,112.58559053513318,840.2958875880904,-116.94658439962512,-832.1181857733419,-112585.59053513317,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,-1.0,4.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,1119.9963128167356,78.12699338851775,1117.2680580895317,175.20602404251707,1106.2072996786342,0.0,0.0,0.0,149669.84764651922,149.66984764651923,1119.9963128167353,-175.20602404251707,-1106.2072996786342,-149669.84764651922,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,0.0,5.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,1399.3555763188483,121.96187462214648,1394.0306058739557,242.99554573582506,1378.0962207796683,0.0,0.0,0.0,186456.41867148914,186.45641867148913,1399.3555763188483,-242.99554573582506,-1378.0962207796683,-186456.41867148914,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,1.0,6.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,1678.288582556553,175.42892645428486,1669.0947420990758,320.2325583895413,1647.4536943073613,0.0,0.0,0.0,222900.484839786,222.900484839786,1678.288582556553,-320.2325583895413,-1647.4536943073613,-222900.484839786,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,2.0,7.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,1956.710365834064,238.4630075182433,1942.1253434852836,406.82296060119666,1913.9515496715567,0.0,0.0,0.0,258957.64467056165,258.95764467056165,1956.7103658340639,-406.82296060119666,-1913.9515496715567,-258957.64467056165,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,3.0,8.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,2234.5361161790634,310.98732049590126,2212.7897643019305,502.6612553039255,2177.265100286342,0.0,0.0,0.0,294583.96806874214,294.58396806874214,2234.536116179064,-502.6612553039255,-2177.265100286342,-294583.96806874214,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,4.0,9.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,2511.681205176637,392.91350568340954,2480.758241644908,607.63067829839,2437.073539150635,0.0,0.0,0.0,329736.04984708095,329.73604984708095,2511.681205176637,-607.63067829839,-2437.073539150635,-329736.04984708095,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,5.0,10.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,2788.0612117479113,484.14174864387843,2745.7042972019544,721.6033405119713,2693.060329702102,0.0,0.0,0.0,364371.0626086944,364.37106260869444,2788.0612117479113,-721.6033405119713,-2693.060329702102,-364371.0626086944,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,6.0,11.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,3063.5919478655323,584.5609018158942,3007.305135016185,844.4403838119053,2944.9135914681992,0.0,0.0,0.0,398446.8089256474,398.4468089256474,3063.5919478655323,-844.4403838119053,-2944.9135914681992,-398446.8089256474,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,7.0,12.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,3338.189484198152,694.0486199297017,3265.242034763243,975.992150182527,3192.3264800444854,0.0,0.0,0.0,431921.7727500189,431.92177275001893,3338.1894841981525,-975.992150182527,-3192.3264800444854,-431921.7727500189,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,8.0,13.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,3611.770175676117,812.4715090660691,3519.2007400629186,1116.0983640605095,3434.9975609372627,0.0,0.0,0.0,464755.1699948117,464.7551699948117,3611.770175676117,-1116.0983640605095,-3434.9975609372627,-464755.1699948117,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,9.0,14.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,3884.2506869705676,939.6852891762313,3768.871841352145,1264.5883276059508,3672.631176815079,0.0,0.0,0.0,496906.99822308024,496.9069982230802,3884.2506869705676,-1264.5883276059508,-3672.631176815079,-496906.99822308024,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-5.0,10.0,15.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,4155.548017878185,1075.5349698649047,4013.9511528528865,1421.2811286713954,3904.9378077216393,0.0,0.0,0.0,528338.0853847378,528.3380853847378,4155.548017878185,-1421.2811286713954,-3904.9378077216393,-528338.0853847378,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,-10.0,-6.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,-1678.288582556553,175.42892645428486,-1669.0947420990758,58.57142685277746,-1677.2662144978992,0.0,0.0,0.0,-226934.1188215658,-226.9341188215658,1678.288582556553,-58.57142685277746,1677.2662144978992,226934.1188215658,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,-9.0,-5.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,-1399.3555763188483,121.96187462214648,-1394.0306058739557,24.422122268195636,-1399.142447686644,0.0,0.0,0.0,-189303.97317200294,-189.30397317200294,1399.355576318848,-24.422122268195636,1399.142447686644,189303.97317200294,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,-8.0,-4.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,-1119.9963128167356,78.12699338851775,-1117.2680580895317,-1.4210854715202004e-14,-1119.9963128167353,0.0,0.0,0.0,-151535.5011241043,-151.53550112410431,1119.9963128167353,1.4210854715202004e-14,1119.9963128167353,151535.5011241043,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,-7.0,-3.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,-840.2958875880905,43.977688803935955,-839.1442912782765,-14.665185357765253,-840.1679064543462,0.0,0.0,0.0,-113674.71774327304,-113.67471774327304,840.2958875880904,14.665185357765253,840.1679064543462,113674.71774327304,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,-6.0,-2.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,-560.3395000919571,19.555566535740297,-559.9981564083677,-19.555566535740304,-559.9981564083675,0.0,0.0,0.0,-75767.75056205214,-75.76775056205214,560.339500091957,19.555566535740304,559.9981564083675,75767.75056205214,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,-5.0,-1.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,-280.21242775596517,4.890381177975047,-280.16975004597856,-14.665185357765253,-279.8284063623891,0.0,0.0,0.0,-37860.78338083125,-37.86078338083125,280.2124277559651,14.665185357765253,279.8284063623891,37860.78338083125,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,-4.0,0.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,-3.0,1.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,280.21242775596517,4.890381177975047,280.16975004597856,24.42212226819565,279.14613486990874,0.0,0.0,0.0,37768.47204789866,37.768472047898655,280.2124277559651,-24.42212226819565,-279.14613486990874,-37768.47204789866,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,-2.0,2.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,560.3395000919571,19.555566535740297,559.9981564083677,58.57142685277744,557.2699016811639,0.0,0.0,0.0,75398.61769746148,75.39861769746148,560.339500091957,-58.57142685277744,-557.2699016811639,-75398.61769746148,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,-1.0,3.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,840.2958875880905,43.977688803935955,839.1442912782765,102.4063080864062,834.0324494655881,0.0,0.0,0.0,112844.59041269409,112.84459041269409,840.2958875880904,-102.4063080864062,-834.0324494655881,-112844.59041269409,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,0.0,4.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,1119.9963128167356,78.12699338851775,1117.2680580895317,155.87335991854457,1109.096585690708,0.0,0.0,0.0,150060.76804395282,150.0607680439528,1119.996312816735,-155.87335991854457,-1109.096585690708,-150060.76804395282,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,1.0,5.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,1399.3555763188483,121.96187462214648,1394.0306058739557,218.90744098250298,1382.1271870769158,0.0,0.0,0.0,187001.80841150673,187.00180841150674,1399.3555763188483,-218.90744098250298,-1382.1271870769158,-187001.80841150673,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,2.0,6.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,1678.288582556553,175.42892645428486,1669.0947420990758,291.431753960161,1652.7916078935625,0.0,0.0,0.0,223622.70454799902,223.622704547999,1678.288582556553,-291.431753960161,-1652.7916078935625,-223622.70454799902,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,3.0,7.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,1956.710365834064,238.4630075182433,1942.1253434852836,373.3579391476692,1920.7600852365401,0.0,0.0,0.0,259878.83953250392,259.8788395325039,1956.7103658340639,-373.3579391476692,-1920.7600852365401,-259878.83953250392,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,4.0,8.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,2234.5361161790634,310.98732049590126,2212.7897643019305,464.58618210813813,2185.7061407935876,0.0,0.0,0.0,295726.0408493724,295.7260408493724,2234.536116179064,-464.58618210813813,-2185.7061407935876,-295726.0408493724,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,5.0,9.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,2511.681205176637,392.91350568340954,2480.758241644908,565.005335280154,2447.306978607817,0.0,0.0,0.0,331120.6342056377,331.12063420563766,2511.681205176637,-565.005335280154,-2447.306978607817,-331120.6342056377,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,6.0,10.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,2788.0612117479113,484.14174864387843,2745.7042972019544,674.4930533939612,2705.243878354874,0.0,0.0,0.0,366019.4967414145,366.01949674141446,2788.061211747911,-674.4930533939612,-2705.243878354874,-366019.4967414145,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,7.0,11.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,3063.5919478655323,584.5609018158942,3007.305135016185,792.9159425303285,2959.2025836545504,0.0,0.0,0.0,400380.1095684607,400.38010956846074,3063.5919478655323,-792.9159425303285,-2959.2025836545504,-400380.1095684607,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,8.0,12.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,3338.189484198152,694.0486199297017,3265.242034763243,920.129722640491,3208.8736849437773,0.0,0.0,0.0,434160.6095728931,434.1606095728931,3338.189484198152,-920.129722640491,-3208.8736849437773,-434160.6095728931,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,9.0,13.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,3611.770175676117,812.4715090660691,3519.2007400629186,1055.9794033291646,3453.9529964445187,0.0,0.0,0.0,467319.84041894344,467.31984041894344,3611.7701756761167,-1055.9794033291646,-3453.9529964445187,-467319.84041894344,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-4.0,10.0,14.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,3884.2506869705676,939.6852891762313,3768.871841352145,1200.2994726864695,3694.141926767285,0.0,0.0,0.0,499817.4026916137,499.8174026916137,3884.2506869705676,-1200.2994726864695,-3694.141926767285,-499817.4026916137,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-3.0,-10.0,-7.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,-1956.710365834064,238.4630075182433,-1942.1253434852836,136.49321525916167,-1951.9439177268112,0.0,0.0,0.0,-264098.0120684376,-264.0980120684376,1956.7103658340639,-136.49321525916167,1951.9439177268112,264098.0120684376,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-3.0,-9.0,-6.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,-1678.288582556553,175.42892645428486,-1669.0947420990758,87.83483781971199,-1675.9885463823634,0.0,0.0,0.0,-226761.2503255338,-226.7612503255338,1678.2885825565527,-87.83483781971199,1675.9885463823634,226761.2503255338,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-3.0,-8.0,-5.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,-1399.3555763188483,121.96187462214648,-1394.0306058739557,48.836805321365986,-1398.5031267110771,0.0,0.0,0.0,-189217.47304400874,-189.21747304400876,1399.3555763188483,-48.836805321365986,1398.5031267110771,189217.47304400874,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-3.0,-7.0,-4.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,-1119.9963128167356,78.12699338851775,-1117.2680580895317,19.546630859536577,-1119.8257319534696,0.0,0.0,0.0,-151512.42153330444,-151.51242153330443,1119.9963128167356,-19.546630859536577,1119.8257319534696,151512.42153330444,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-3.0,-6.0,-3.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,-840.2958875880905,43.977688803935955,-839.1442912782765,7.105427357601002e-15,-840.2958875880904,0.0,0.0,0.0,-113692.03359066864,-113.69203359066864,840.2958875880904,-7.105427357601002e-15,840.2958875880904,113692.03359066864,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-3.0,-5.0,-2.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,-560.3395000919571,19.555566535740297,-559.9981564083677,-9.7792726984691,-560.2541576720278,0.0,0.0,0.0,-75802.38753302536,-75.80238753302537,560.3395000919571,9.7792726984691,560.2541576720278,75802.38753302536,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-3.0,-4.0,-1.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,-280.21242775596517,4.890381177975047,-280.16975004597856,-9.7792726984691,-280.0417299160626,0.0,0.0,0.0,-37889.64605764327,-37.889646057643276,280.2124277559651,9.7792726984691,280.0417299160626,37889.64605764327,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-3.0,-3.0,0.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-3.0,-2.0,1.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,280.21242775596517,4.890381177975047,280.16975004597856,19.54663085953659,279.529844365379,0.0,0.0,0.0,37820.38794263578,37.82038794263578,280.21242775596517,-19.54663085953659,-279.529844365379,-37820.38794263578,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-3.0,-1.0,2.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,560.3395000919571,19.555566535740297,559.9981564083677,48.83680532136599,558.2072391229867,0.0,0.0,0.0,75525.4394533401,75.52543945334011,560.339500091957,-48.83680532136599,-558.2072391229867,-75525.4394533401,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-3.0,0.0,3.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,840.2958875880905,43.977688803935955,839.1442912782765,87.83483781971199,835.6926587942733,0.0,0.0,0.0,113069.21673486519,113.06921673486518,840.2958875880904,-87.83483781971199,-835.6926587942733,-113069.21673486519,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-3.0,1.0,4.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,1119.9963128167356,78.12699338851775,1117.2680580895317,136.4932152591617,1111.648030138721,0.0,0.0,0.0,150405.97847776895,150.40597847776894,1119.9963128167353,-136.4932152591617,-1111.648030138721,-150405.97847776895,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-3.0,2.0,5.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,1399.3555763188483,121.96187462214648,1394.0306058739557,194.75265490205362,1385.737144044013,0.0,0.0,0.0,187490.23558915497,187.49023558915496,1399.355576318848,-194.75265490205362,-1385.737144044013,-187490.23558915497,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-3.0,3.0,6.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,1678.288582556553,175.42892645428486,1669.0947420990758,262.5421765953617,1657.6260651450475,0.0,0.0,0.0,224276.80661412494,224.27680661412495,1678.288582556553,-262.5421765953617,-1657.6260651450475,-224276.80661412494,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.5,False,-3.0,4.0,7.0,0.77166,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,16055.804611411546,1956.710365834064,238.4630075182433,1942.1253434852836,339.77918924907783,1926.9835386727402,0.0,0.0,0.0,260720.87278242176,260.72087278242174,1956.710365834064,-339.77918924907783,-1926.9835386727402,-260720.87278242176,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
