vessel_id,vessel_name,structure_id,structure_name,mass_te,water_depth_m,hs_m,overall_status,max_utilisation,governing_phase,lift-off_phase,lift-off_hook_load_kn,lift-off_crane_swl_kn,lift-off_operating_radius_m,lift-off_daf,lift-off_utilisation,lift-off_status,in-air_phase,in-air_tilt_deg,in-air_tilt_limit_deg,in-air_cog_offset_m,in-air_hook_height_m,in-air_utilisation,in-air_status,splash_zone_phase,splash_zone_hs_m,splash_zone_tp_s,splash_zone_v_lowering_m_s,splash_zone_v_wave_m_s,splash_zone_v_rel_m_s,splash_zone_f_slam_kn,splash_zone_f_var_buoyancy_kn,splash_zone_f_drag_kn,splash_zone_w_air_kn,splash_zone_max_hook_splash_kn,splash_zone_daf_splash,splash_zone_design_hook_kn,splash_zone_crane_swl_kn,splash_zone_utilisation,splash_zone_status,lowering_phase,lowering_depth_m,lowering_w_sub_kn,lowering_w_cable_kn,lowering_snap_load_kn,lowering_max_tension_kn,lowering_wire_mbl_kn,lowering_allowable_tension_kn,lowering_heave_amp_m,lowering_omega_rad_s,lowering_utilisation,lowering_status,landing_phase,landing_w_sub_kn,landing_a_base_m2,landing_bearing_kpa,landing_bearing_limit_kpa,landing_utilisation,landing_status
CSV-001,Large CSV,MUD-S,Mudmat-S-50te,50.0,2000,2.5,GO,0.2473,Landing,Lift-off,539.4,27458.6,40.0,1.1,0.0196,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,2.5,6.32,0.167,1.242,1.408,183.0,452.3,0.3,490.3,1125.9,1.3,1463.7,27458.6,0.0533,PASS,Lowering,2000,445.1,1722.5,53.9,2221.5,63743.2,54181.7,1.0,0.9935,0.041,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-001,Large CSV,MUD-S,Mudmat-S-50te,50.0,2000,3.0,GO,0.2473,Landing,Lift-off,539.4,27458.6,40.0,1.1,0.0196,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,3.0,6.93,0.167,1.36,1.527,215.1,542.8,0.3,490.3,1248.5,1.3,1623.0,27458.6,0.0591,PASS,Lowering,2000,445.1,1722.5,53.9,2221.5,63743.2,54181.7,1.2,0.9069,0.041,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-001,Large CSV,MUD-M,Mudmat-M-100te,100.0,2000,1.0,GO,0.215,Landing,Lift-off,1078.7,27458.6,40.0,1.1,0.0393,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,1.0,4.0,0.167,0.785,0.952,185.8,402.1,0.6,980.7,1569.1,1.3,2039.9,27458.6,0.0743,PASS,Lowering,2000,860.0,1722.5,110.8,2693.4,63743.2,54181.7,0.4,1.5708,0.0497,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-001,Large CSV,MUD-M,Mudmat-M-100te,100.0,2000,1.5,GO,0.215,Landing,Lift-off,1078.7,27458.6,40.0,1.1,0.0393,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,1.5,4.9,0.167,0.962,1.129,261.1,603.1,0.6,980.7,1845.5,1.3,2399.1,27458.6,0.0874,PASS,Lowering,2000,860.0,1722.5,110.8,2693.4,63743.2,54181.7,0.6,1.2825,0.0497,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-001,Large CSV,MUD-M,Mudmat-M-100te,100.0,2000,2.0,GO,0.215,Landing,Lift-off,1078.7,27458.6,40.0,1.1,0.0393,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,2.0,5.66,0.167,1.111,1.277,334.5,804.1,0.6,980.7,2119.9,1.3,2755.8,27458.6,0.1004,PASS,Lowering,2000,860.0,1722.5,110.8,2693.4,63743.2,54181.7,0.8,1.1107,0.0497,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-001,Large CSV,MUD-M,Mudmat-M-100te,100.0,2000,2.5,GO,0.215,Landing,Lift-off,1078.7,27458.6,40.0,1.1,0.0393,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,2.5,6.32,0.167,1.242,1.408,406.7,1005.2,0.6,980.7,2393.1,1.3,3111.0,27458.6,0.1133,PASS,Lowering,2000,860.0,1722.5,110.8,2693.4,63743.2,54181.7,1.0,0.9935,0.0497,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-001,Large CSV,MUD-M,Mudmat-M-100te,100.0,2000,3.0,GO,0.215,Landing,Lift-off,1078.7,27458.6,40.0,1.1,0.0393,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,3.0,6.93,0.167,1.36,1.527,478.0,1206.2,0.6,980.7,2665.5,1.3,3465.1,27458.6,0.1262,PASS,Lowering,2000,860.0,1722.5,110.8,2693.4,63743.2,54181.7,1.2,0.9069,0.0497,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-001,Large CSV,MUD-L,Mudmat-L-200te,200.0,2000,1.0,GO,0.1976,Landing,Lift-off,2157.5,27458.6,40.0,1.1,0.0786,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,1.0,4.0,0.167,0.785,0.952,390.2,844.4,1.0,1961.3,3196.9,1.3,4156.0,27458.6,0.1514,PASS,Lowering,2000,1659.8,1722.5,227.7,3610.0,63743.2,54181.7,0.4,1.5708,0.0666,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-001,Large CSV,MUD-L,Mudmat-L-200te,200.0,2000,1.5,GO,0.1976,Landing,Lift-off,2157.5,27458.6,40.0,1.1,0.0786,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,1.5,4.9,0.167,0.962,1.129,548.3,1266.5,1.0,1961.3,3777.2,1.3,4910.3,27458.6,0.1788,PASS,Lowering,2000,1659.8,1722.5,227.7,3610.0,63743.2,54181.7,0.6,1.2825,0.0666,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-001,Large CSV,MUD-L,Mudmat-L-200te,200.0,2000,2.0,GO,0.2061,Splash zone,Lift-off,2157.5,27458.6,40.0,1.1,0.0786,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,2.0,5.66,0.167,1.111,1.277,702.5,1688.7,1.0,1961.3,4353.5,1.3,5659.5,27458.6,0.2061,PASS,Lowering,2000,1659.8,1722.5,227.7,3610.0,63743.2,54181.7,0.8,1.1107,0.0666,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-001,Large CSV,MUD-L,Mudmat-L-200te,200.0,2000,2.5,GO,0.2333,Splash zone,Lift-off,2157.5,27458.6,40.0,1.1,0.0786,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,2.5,6.32,0.167,1.242,1.408,854.0,2110.9,1.0,1961.3,4927.3,1.3,6405.4,27458.6,0.2333,PASS,Lowering,2000,1659.8,1722.5,227.7,3610.0,63743.2,54181.7,1.0,0.9935,0.0666,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-001,Large CSV,MUD-L,Mudmat-L-200te,200.0,2000,3.0,GO,0.2604,Splash zone,Lift-off,2157.5,27458.6,40.0,1.1,0.0786,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,3.0,6.93,0.167,1.36,1.527,1003.8,2533.1,1.0,1961.3,5499.2,1.3,7149.0,27458.6,0.2604,PASS,Lowering,2000,1659.8,1722.5,227.7,3610.0,63743.2,54181.7,1.2,0.9069,0.0666,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-001,Large CSV,MUD-S,Mudmat-S-50te,50.0,2500,1.0,GO,0.2473,Landing,Lift-off,539.4,27458.6,40.0,1.1,0.0196,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,1.0,4.0,0.167,0.785,0.952,83.6,180.9,0.3,490.3,755.1,1.3,981.7,27458.6,0.0358,PASS,Lowering,2500,445.1,2153.1,53.9,2652.1,63743.2,54181.7,0.4,1.5708,0.0489,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-001,Large CSV,MUD-S,Mudmat-S-50te,50.0,2500,1.5,GO,0.2473,Landing,Lift-off,539.4,27458.6,40.0,1.1,0.0196,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,1.5,4.9,0.167,0.962,1.129,117.5,271.4,0.3,490.3,879.5,1.3,1143.3,27458.6,0.0416,PASS,Lowering,2500,445.1,2153.1,53.9,2652.1,63743.2,54181.7,0.6,1.2825,0.0489,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-001,Large CSV,MUD-S,Mudmat-S-50te,50.0,2500,2.0,GO,0.2473,Landing,Lift-off,539.4,27458.6,40.0,1.1,0.0196,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,2.0,5.66,0.167,1.111,1.277,150.5,361.9,0.3,490.3,1003.0,1.3,1303.9,27458.6,0.0475,PASS,Lowering,2500,445.1,2153.1,53.9,2652.1,63743.2,54181.7,0.8,1.1107,0.0489,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-001,Large CSV,MUD-S,Mudmat-S-50te,50.0,2500,2.5,GO,0.2473,Landing,Lift-off,539.4,27458.6,40.0,1.1,0.0196,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,2.5,6.32,0.167,1.242,1.408,183.0,452.3,0.3,490.3,1125.9,1.3,1463.7,27458.6,0.0533,PASS,Lowering,2500,445.1,2153.1,53.9,2652.1,63743.2,54181.7,1.0,0.9935,0.0489,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-001,Large CSV,MUD-S,Mudmat-S-50te,50.0,2500,3.0,GO,0.2473,Landing,Lift-off,539.4,27458.6,40.0,1.1,0.0196,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,3.0,6.93,0.167,1.36,1.527,215.1,542.8,0.3,490.3,1248.5,1.3,1623.0,27458.6,0.0591,PASS,Lowering,2500,445.1,2153.1,53.9,2652.1,63743.2,54181.7,1.2,0.9069,0.0489,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-001,Large CSV,MUD-M,Mudmat-M-100te,100.0,2500,1.0,GO,0.215,Landing,Lift-off,1078.7,27458.6,40.0,1.1,0.0393,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,1.0,4.0,0.167,0.785,0.952,185.8,402.1,0.6,980.7,1569.1,1.3,2039.9,27458.6,0.0743,PASS,Lowering,2500,860.0,2153.1,110.8,3124.0,63743.2,54181.7,0.4,1.5708,0.0577,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-001,Large CSV,MUD-M,Mudmat-M-100te,100.0,2500,1.5,GO,0.215,Landing,Lift-off,1078.7,27458.6,40.0,1.1,0.0393,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,1.5,4.9,0.167,0.962,1.129,261.1,603.1,0.6,980.7,1845.5,1.3,2399.1,27458.6,0.0874,PASS,Lowering,2500,860.0,2153.1,110.8,3124.0,63743.2,54181.7,0.6,1.2825,0.0577,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-001,Large CSV,MUD-M,Mudmat-M-100te,100.0,2500,2.0,GO,0.215,Landing,Lift-off,1078.7,27458.6,40.0,1.1,0.0393,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,2.0,5.66,0.167,1.111,1.277,334.5,804.1,0.6,980.7,2119.9,1.3,2755.8,27458.6,0.1004,PASS,Lowering,2500,860.0,2153.1,110.8,3124.0,63743.2,54181.7,0.8,1.1107,0.0577,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-001,Large CSV,MUD-M,Mudmat-M-100te,100.0,2500,2.5,GO,0.215,Landing,Lift-off,1078.7,27458.6,40.0,1.1,0.0393,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,2.5,6.32,0.167,1.242,1.408,406.7,1005.2,0.6,980.7,2393.1,1.3,3111.0,27458.6,0.1133,PASS,Lowering,2500,860.0,2153.1,110.8,3124.0,63743.2,54181.7,1.0,0.9935,0.0577,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-001,Large CSV,MUD-M,Mudmat-M-100te,100.0,2500,3.0,GO,0.215,Landing,Lift-off,1078.7,27458.6,40.0,1.1,0.0393,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,3.0,6.93,0.167,1.36,1.527,478.0,1206.2,0.6,980.7,2665.5,1.3,3465.1,27458.6,0.1262,PASS,Lowering,2500,860.0,2153.1,110.8,3124.0,63743.2,54181.7,1.2,0.9069,0.0577,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-001,Large CSV,MUD-L,Mudmat-L-200te,200.0,2500,1.0,GO,0.1976,Landing,Lift-off,2157.5,27458.6,40.0,1.1,0.0786,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,1.0,4.0,0.167,0.785,0.952,390.2,844.4,1.0,1961.3,3196.9,1.3,4156.0,27458.6,0.1514,PASS,Lowering,2500,1659.8,2153.1,227.7,4040.7,63743.2,54181.7,0.4,1.5708,0.0746,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-001,Large CSV,MUD-L,Mudmat-L-200te,200.0,2500,1.5,GO,0.1976,Landing,Lift-off,2157.5,27458.6,40.0,1.1,0.0786,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,1.5,4.9,0.167,0.962,1.129,548.3,1266.5,1.0,1961.3,3777.2,1.3,4910.3,27458.6,0.1788,PASS,Lowering,2500,1659.8,2153.1,227.7,4040.7,63743.2,54181.7,0.6,1.2825,0.0746,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-001,Large CSV,MUD-L,Mudmat-L-200te,200.0,2500,2.0,GO,0.2061,Splash zone,Lift-off,2157.5,27458.6,40.0,1.1,0.0786,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,2.0,5.66,0.167,1.111,1.277,702.5,1688.7,1.0,1961.3,4353.5,1.3,5659.5,27458.6,0.2061,PASS,Lowering,2500,1659.8,2153.1,227.7,4040.7,63743.2,54181.7,0.8,1.1107,0.0746,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-001,Large CSV,MUD-L,Mudmat-L-200te,200.0,2500,2.5,GO,0.2333,Splash zone,Lift-off,2157.5,27458.6,40.0,1.1,0.0786,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,2.5,6.32,0.167,1.242,1.408,854.0,2110.9,1.0,1961.3,4927.3,1.3,6405.4,27458.6,0.2333,PASS,Lowering,2500,1659.8,2153.1,227.7,4040.7,63743.2,54181.7,1.0,0.9935,0.0746,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-001,Large CSV,MUD-L,Mudmat-L-200te,200.0,2500,3.0,GO,0.2604,Splash zone,Lift-off,2157.5,27458.6,40.0,1.1,0.0786,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,3.0,6.93,0.167,1.36,1.527,1003.8,2533.1,1.0,1961.3,5499.2,1.3,7149.0,27458.6,0.2604,PASS,Lowering,2500,1659.8,2153.1,227.7,4040.7,63743.2,54181.7,1.2,0.9069,0.0746,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-001,Large CSV,MUD-S,Mudmat-S-50te,50.0,3000,1.0,GO,0.2473,Landing,Lift-off,539.4,27458.6,40.0,1.1,0.0196,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,1.0,4.0,0.167,0.785,0.952,83.6,180.9,0.3,490.3,755.1,1.3,981.7,27458.6,0.0358,PASS,Lowering,3000,445.1,2583.8,53.9,3082.8,63743.2,54181.7,0.4,1.5708,0.0569,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-001,Large CSV,MUD-S,Mudmat-S-50te,50.0,3000,1.5,GO,0.2473,Landing,Lift-off,539.4,27458.6,40.0,1.1,0.0196,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,1.5,4.9,0.167,0.962,1.129,117.5,271.4,0.3,490.3,879.5,1.3,1143.3,27458.6,0.0416,PASS,Lowering,3000,445.1,2583.8,53.9,3082.8,63743.2,54181.7,0.6,1.2825,0.0569,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-001,Large CSV,MUD-S,Mudmat-S-50te,50.0,3000,2.0,GO,0.2473,Landing,Lift-off,539.4,27458.6,40.0,1.1,0.0196,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,2.0,5.66,0.167,1.111,1.277,150.5,361.9,0.3,490.3,1003.0,1.3,1303.9,27458.6,0.0475,PASS,Lowering,3000,445.1,2583.8,53.9,3082.8,63743.2,54181.7,0.8,1.1107,0.0569,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-001,Large CSV,MUD-S,Mudmat-S-50te,50.0,3000,2.5,GO,0.2473,Landing,Lift-off,539.4,27458.6,40.0,1.1,0.0196,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,2.5,6.32,0.167,1.242,1.408,183.0,452.3,0.3,490.3,1125.9,1.3,1463.7,27458.6,0.0533,PASS,Lowering,3000,445.1,2583.8,53.9,3082.8,63743.2,54181.7,1.0,0.9935,0.0569,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-001,Large CSV,MUD-S,Mudmat-S-50te,50.0,3000,3.0,GO,0.2473,Landing,Lift-off,539.4,27458.6,40.0,1.1,0.0196,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,3.0,6.93,0.167,1.36,1.527,215.1,542.8,0.3,490.3,1248.5,1.3,1623.0,27458.6,0.0591,PASS,Lowering,3000,445.1,2583.8,53.9,3082.8,63743.2,54181.7,1.2,0.9069,0.0569,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-001,Large CSV,MUD-M,Mudmat-M-100te,100.0,3000,1.0,GO,0.215,Landing,Lift-off,1078.7,27458.6,40.0,1.1,0.0393,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,1.0,4.0,0.167,0.785,0.952,185.8,402.1,0.6,980.7,1569.1,1.3,2039.9,27458.6,0.0743,PASS,Lowering,3000,860.0,2583.8,110.8,3554.7,63743.2,54181.7,0.4,1.5708,0.0656,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-001,Large CSV,MUD-M,Mudmat-M-100te,100.0,3000,1.5,GO,0.215,Landing,Lift-off,1078.7,27458.6,40.0,1.1,0.0393,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,1.5,4.9,0.167,0.962,1.129,261.1,603.1,0.6,980.7,1845.5,1.3,2399.1,27458.6,0.0874,PASS,Lowering,3000,860.0,2583.8,110.8,3554.7,63743.2,54181.7,0.6,1.2825,0.0656,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-001,Large CSV,MUD-M,Mudmat-M-100te,100.0,3000,2.0,GO,0.215,Landing,Lift-off,1078.7,27458.6,40.0,1.1,0.0393,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,2.0,5.66,0.167,1.111,1.277,334.5,804.1,0.6,980.7,2119.9,1.3,2755.8,27458.6,0.1004,PASS,Lowering,3000,860.0,2583.8,110.8,3554.7,63743.2,54181.7,0.8,1.1107,0.0656,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-001,Large CSV,MUD-M,Mudmat-M-100te,100.0,3000,2.5,GO,0.215,Landing,Lift-off,1078.7,27458.6,40.0,1.1,0.0393,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,2.5,6.32,0.167,1.242,1.408,406.7,1005.2,0.6,980.7,2393.1,1.3,3111.0,27458.6,0.1133,PASS,Lowering,3000,860.0,2583.8,110.8,3554.7,63743.2,54181.7,1.0,0.9935,0.0656,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-001,Large CSV,MUD-M,Mudmat-M-100te,100.0,3000,3.0,GO,0.215,Landing,Lift-off,1078.7,27458.6,40.0,1.1,0.0393,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,3.0,6.93,0.167,1.36,1.527,478.0,1206.2,0.6,980.7,2665.5,1.3,3465.1,27458.6,0.1262,PASS,Lowering,3000,860.0,2583.8,110.8,3554.7,63743.2,54181.7,1.2,0.9069,0.0656,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-001,Large CSV,MUD-L,Mudmat-L-200te,200.0,3000,1.0,GO,0.1976,Landing,Lift-off,2157.5,27458.6,40.0,1.1,0.0786,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,1.0,4.0,0.167,0.785,0.952,390.2,844.4,1.0,1961.3,3196.9,1.3,4156.0,27458.6,0.1514,PASS,Lowering,3000,1659.8,2583.8,227.7,4471.3,63743.2,54181.7,0.4,1.5708,0.0825,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-001,Large CSV,MUD-L,Mudmat-L-200te,200.0,3000,1.5,GO,0.1976,Landing,Lift-off,2157.5,27458.6,40.0,1.1,0.0786,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,1.5,4.9,0.167,0.962,1.129,548.3,1266.5,1.0,1961.3,3777.2,1.3,4910.3,27458.6,0.1788,PASS,Lowering,3000,1659.8,2583.8,227.7,4471.3,63743.2,54181.7,0.6,1.2825,0.0825,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-001,Large CSV,MUD-L,Mudmat-L-200te,200.0,3000,2.0,GO,0.2061,Splash zone,Lift-off,2157.5,27458.6,40.0,1.1,0.0786,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,2.0,5.66,0.167,1.111,1.277,702.5,1688.7,1.0,1961.3,4353.5,1.3,5659.5,27458.6,0.2061,PASS,Lowering,3000,1659.8,2583.8,227.7,4471.3,63743.2,54181.7,0.8,1.1107,0.0825,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-001,Large CSV,MUD-L,Mudmat-L-200te,200.0,3000,2.5,GO,0.2333,Splash zone,Lift-off,2157.5,27458.6,40.0,1.1,0.0786,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,2.5,6.32,0.167,1.242,1.408,854.0,2110.9,1.0,1961.3,4927.3,1.3,6405.4,27458.6,0.2333,PASS,Lowering,3000,1659.8,2583.8,227.7,4471.3,63743.2,54181.7,1.0,0.9935,0.0825,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-001,Large CSV,MUD-L,Mudmat-L-200te,200.0,3000,3.0,GO,0.2604,Splash zone,Lift-off,2157.5,27458.6,40.0,1.1,0.0786,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,3.0,6.93,0.167,1.36,1.527,1003.8,2533.1,1.0,1961.3,5499.2,1.3,7149.0,27458.6,0.2604,PASS,Lowering,3000,1659.8,2583.8,227.7,4471.3,63743.2,54181.7,1.2,0.9069,0.0825,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,500,1.0,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,1.0,4.0,0.133,0.785,0.919,77.9,180.9,0.2,490.3,749.3,1.3,974.1,7845.3,0.1242,PASS,Lowering,500,445.1,242.2,80.9,768.2,34323.3,29174.8,0.6,1.5708,0.0263,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,500,1.5,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,1.5,4.9,0.133,0.962,1.095,110.7,271.4,0.2,490.3,872.6,1.3,1134.3,7845.3,0.1446,PASS,Lowering,500,445.1,242.2,80.9,768.2,34323.3,29174.8,0.9,1.2825,0.0263,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,500,2.0,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,2.0,5.66,0.133,1.111,1.244,142.8,361.9,0.2,490.3,995.1,1.3,1293.7,7845.3,0.1649,PASS,Lowering,500,445.1,242.2,80.9,768.2,34323.3,29174.8,1.2,1.1107,0.0263,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,500,2.5,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,2.5,6.32,0.133,1.242,1.375,174.4,452.3,0.2,490.3,1117.3,1.3,1452.5,7845.3,0.1851,PASS,Lowering,500,445.1,242.2,80.9,768.2,34323.3,29174.8,1.5,0.9935,0.0263,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,500,3.0,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,3.0,6.93,0.133,1.36,1.494,205.8,542.8,0.2,490.3,1239.1,1.3,1610.8,7845.3,0.2053,PASS,Lowering,500,445.1,242.2,80.9,768.2,34323.3,29174.8,1.8,0.9069,0.0263,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,500,1.0,GO,0.2579,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,1.0,4.0,0.133,0.785,0.919,173.0,402.1,0.4,980.7,1556.1,1.3,2023.0,7845.3,0.2579,PASS,Lowering,500,860.0,242.2,166.3,1268.5,34323.3,29174.8,0.6,1.5708,0.0435,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,500,1.5,GO,0.3032,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,1.5,4.9,0.133,0.962,1.095,245.9,603.1,0.4,980.7,1830.0,1.3,2379.1,7845.3,0.3032,PASS,Lowering,500,860.0,242.2,166.3,1268.5,34323.3,29174.8,0.9,1.2825,0.0435,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,500,2.0,GO,0.3484,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,2.0,5.66,0.133,1.111,1.244,317.3,804.1,0.4,980.7,2102.4,1.3,2733.2,7845.3,0.3484,PASS,Lowering,500,860.0,242.2,166.3,1268.5,34323.3,29174.8,1.2,1.1107,0.0435,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
