scenario_id,time_s,x_m,y_m,heading_deg,yaw_rate_deg_s,rudder_command_deg,rudder_inflow_angle_deg,effective_rudder_angle_deg,rudder_local_speed_m_s,prop_rotation_factor,prop_rotation_factor_basis,diagnostic_transverse_force_N,diagnostic_normal_force_N,diagnostic_yaw_moment_kN_m
positive_rudder,179.0,230.20121857902427,1.8446418103014839,1.001493877105412,0.006220341767056523,1.0,0.6543625294167602,0.3456374705832398,1.2861838802905623,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.472860649088,867.472860649088,-117.36907804582162
positive_rudder,180.0,231.4871196660674,1.8672604827045254,1.0077142394670766,0.006220362361664555,1.0,0.6543646957234492,0.34563530427655076,1.286183880845975,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4674245182441,867.4674245182441,-117.36834253731844
positive_rudder,181.0,232.77301828991028,1.8900187602971101,1.0139346213399287,0.006220381872852071,1.0,0.6543667480672436,0.3456332519327564,1.2861838813721707,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4622743659247,867.4622743659247,-117.36764572170962
positive_rudder,182.0,234.05891443538914,1.912916643225851,1.0201550216975432,0.006220400357614572,1.0,0.6543686924433892,0.34563130755661076,1.2861838818706863,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4573951476581,867.4573951476581,-117.36698556347814
positive_rudder,183.0,235.34480808734048,1.935954131613889,1.0263754395674924,0.0062204178699491975,1.0,0.6543705345317403,0.3456294654682597,1.286183882342978,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4527726104179,867.4527726104179,-117.36636013418955
positive_rudder,184.0,236.6306992306011,1.9591312255620408,1.0325958740285048,0.006220434461012461,1.0,0.6543722797133509,0.3456277202866491,1.286183882790425,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4483932509853,867.4483932509853,-117.36576760685833
positive_rudder,185.0,237.91658785000806,1.982447925149887,1.0388163242077746,0.006220450179269683,1.0,0.6543739330861938,0.3456260669138062,1.2861838832143344,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.444244276506,867.444244276506,-117.36520625061127
positive_rudder,186.0,239.20247393039864,2.005904230436803,1.0450367892784114,0.006220465070636571,1.0,0.6543754994800532,0.3456245005199468,1.286183883615944,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4403135671188,867.4403135671188,-117.36467442563118
positive_rudder,187.0,240.48835745661043,2.0295001414629352,1.0512572684570247,0.006220479178613343,1.0,0.6543769834706321,0.34562301652936794,1.286183883996427,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4365896405528,867.4365896405528,-117.3641705783668
positive_rudder,188.0,241.77423841348119,2.053235658250126,1.0574777610014363,0.006220492544411803,1.0,0.6543783893929201,0.34562161060707985,1.286183884356895,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4330616185847,867.4330616185847,-117.36369323699451
positive_rudder,189.0,243.06011678584892,2.0771107808027893,1.0636982662085122,0.006220505207075723,1.0,0.6543797213538557,0.3456202786461443,1.2861838846984004,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.429719195262,867.429719195262,-117.36324100711897
positive_rudder,190.0,244.34599255855187,2.101125509108743,1.069918783412107,0.006220517203594902,1.0,0.6543809832443238,0.34561901675567624,1.2861838850219407,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.426552606796,867.426552606796,-117.3628125676995
positive_rudder,191.0,245.63186571642845,2.1252798431399933,1.0761393119811202,0.006220528569013216,1.0,0.6543821787505215,0.3456178212494785,1.2861838853284613,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4235526030433,867.4235526030433,-117.36240666719176
positive_rudder,192.0,246.91773624431733,2.149573782853481,1.0823598513176513,0.006220539336530988,1.0,0.654383311364726,0.34561668863527395,1.2861838856188572,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4207104204824,867.4207104204824,-117.36202211989128
positive_rudder,193.0,248.2036041270573,2.174007328191787,1.0885804008552533,0.006220549537601968,1.0,0.6543843843954965,0.3456156156045035,1.2861838858939767,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4180177566141,867.4180177566141,-117.36165780246989
positive_rudder,194.0,249.48946934948742,2.1985804790838026,1.0948009600572786,0.006220559202025224,1.0,0.6543854009773385,0.3456145990226615,1.2861838861546235,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4154667457085,867.4154667457085,-117.36131265069437
positive_rudder,195.0,250.77533189644686,2.2232932354453605,1.1010215284153106,0.006220568358032183,1.0,0.654386364079861,0.3456136359201391,1.2861838864015587,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4130499358288,867.4130499358288,-117.36098565631764
positive_rudder,196.0,252.061191752775,2.2481455971798376,1.1072421054476798,0.0062205770323690976,1.0,0.65438727651645,0.34561272348355,1.2861838866355038,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4107602670621,867.4107602670621,-117.3606758641335
positive_rudder,197.0,253.34704890331136,2.2731375641787226,1.113462690698055,0.006220585250375184,1.0,0.6543881409524888,0.3456118590475113,1.286183886857142,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.408591050896,867.408591050896,-117.36038236918624
positive_rudder,198.0,254.63290333289567,2.298269136322155,1.1196832837341115,0.006220593036056639,1.0,0.6543889599131419,0.3456110400868581,1.286183887067121,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4065359506803,867.4065359506803,-117.36010431412707
positive_rudder,199.0,255.91875502636776,2.3235403134794352,1.1259038841462683,0.0062206004121567625,1.0,0.6543897357907332,0.34561026420926677,1.2861838872660536,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4045889631177,867.4045889631177,-117.35984088670983
positive_rudder,200.0,257.20460396856765,2.3489510955095096,1.1321244915464908,0.0062206074002224,1.0,0.6543904708517332,0.3456095291482668,1.2861838874545213,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.402744400726,867.402744400726,-117.35959131741824
positive_rudder,201.0,258.4904501443355,2.3745014822614277,1.1383451055671576,0.00622061402066688,1.0,0.6543911672433801,0.34560883275661985,1.2861838876330742,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.4009968752245,867.4009968752245,-117.35935487721788
positive_rudder,202.0,259.7762935385116,2.400191473574775,1.1445657258599873,0.006220620292829649,1.0,0.6543918269999528,0.3456081730000472,1.2861838878022345,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3993412817939,867.3993412817939,-117.35913087542673
positive_rudder,203.0,261.0621341359364,2.4260210692800865,1.1507863520950201,0.006220626235032761,1.0,0.6543924520487124,0.3456075479512876,1.2861838879624958,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3977727841637,867.3977727841637,-117.35891865769736
positive_rudder,204.0,262.3479719214504,2.4519902691992352,1.1570069839596546,0.006220631864634406,1.0,0.6543930442155328,0.3456069557844672,1.2861838881143264,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3962868004853,867.3962868004853,-117.35871760410566
positive_rudder,205.0,263.6338068798943,2.478099073145801,1.1632276211577341,0.006220637198079605,1.0,0.6543936052302342,0.3456063947697659,1.2861838882581698,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.394878989948,867.394878989948,-117.35852712733997
positive_rudder,206.0,264.9196389961089,2.504347480925421,1.1694482634086825,0.006220642250948262,1.0,0.654394136731636,0.345605863268364,1.2861838883944459,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.393545240096,867.393545240096,-117.358346670985
positive_rudder,207.0,266.2054682549352,2.5307354923361203,1.175668910446683,0.006220647038000668,1.0,0.6543946402723444,0.34560535972765555,1.2861838885235533,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3922816548204,867.3922816548204,-117.35817570789722
positive_rudder,208.0,267.4912946412142,2.5572631071686263,1.1818895620199037,0.006220651573220616,1.0,0.6543951173232877,0.3456048826767123,1.2861838886458687,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3910845429731,867.3910845429731,-117.35801373866427
positive_rudder,209.0,268.77711813978704,2.5839303252066657,1.18811021788976,0.006220655869856256,1.0,0.6543955692780128,0.34560443072198727,1.2861838887617496,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3899504075862,867.3899504075862,-117.35786029014642
positive_rudder,210.0,270.062938735495,2.6107371462272466,1.1943308778302186,0.006220659940458793,1.0,0.6543959974567564,0.3456040025432437,1.2861838888715345,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3888759356573,867.3888759356573,-117.35771491409446
positive_rudder,211.0,271.34875641317944,2.637683570000925,1.200551541627138,0.006220663796919149,1.0,0.6543964031103013,0.34560359688969866,1.286183888975544,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3878579884718,867.3878579884718,-117.35757718584024
positive_rudder,212.0,272.6345711576818,2.664769596292058,1.2067722090776405,0.006220667450502702,1.0,0.654396787423631,0.34560321257636895,1.2861838890740818,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3868935924312,867.3868935924312,-117.35744670305594
positive_rudder,213.0,273.9203829538437,2.6919952248590424,1.2129928799895229,0.006220670911882192,1.0,0.6543971515193899,0.34560284848061007,1.286183889167436,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3859799303718,867.3859799303718,-117.35732308457932
positive_rudder,214.0,275.20619178650685,2.7193604554545434,1.2192135541806917,0.006220674191168897,1.0,0.6543974964611641,0.345602503538836,1.286183889255879,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3851143333302,867.3851143333302,-117.35720596929959
positive_rudder,215.0,276.4919976405129,2.7468652878257083,1.225434231478634,0.0062206772979421735,1.0,0.6543978232565867,0.34560217674341326,1.2861838893396693,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3842942727505,867.3842942727505,-117.35709501510314
positive_rudder,216.0,277.7778005007038,2.77450972171437,1.2316549117199114,0.006220680241277432,1.0,0.6543981328602831,0.34560186713971686,1.2861838894190518,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3835173530964,867.3835173530964,-117.35698989787394
positive_rudder,217.0,279.06360035192137,2.802293756857242,1.237875594749684,0.0062206830297726595,1.0,0.6543984261766584,0.34560157382334156,1.2861838894942583,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3827813048531,867.3827813048531,-117.35689031054663
positive_rudder,218.0,280.3493971790077,2.8302173929860976,1.2440962804212574,0.006220685671573523,1.0,0.6543987040625397,0.3456012959374603,1.2861838895655084,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3820839778982,867.3820839778982,-117.35679596220965
positive_rudder,219.0,281.63519096680494,2.858280629827947,1.2503169685956548,0.006220688174397173,1.0,0.6543989673296788,0.34560103267032116,1.2861838896330104,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3814233352215,867.3814233352215,-117.35670657725548
positive_rudder,220.0,282.92098170015527,2.8864834671051987,1.2565376591412096,0.006220690545554784,1.0,0.6543992167471241,0.3456007832528759,1.286183889696961,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3807974469721,867.3807974469721,-117.35662189457534
positive_rudder,221.0,284.2067693639009,2.914825904535817,1.2627583519331824,0.006220692791972911,1.0,0.6543994530434663,0.3456005469565338,1.2861838897575477,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3802044848252,867.3802044848252,-117.35654166679686
positive_rudder,222.0,285.49255394288423,2.9433079418334667,1.2689790468533964,0.0062206949202137235,1.0,0.654399676908967,0.34560032309103295,1.2861838898149471,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3796427166367,867.3796427166367,-117.35646565956095
positive_rudder,223.0,286.7783354219477,2.9719295787076554,1.2751997437898905,0.006220696936494176,1.0,0.654399888997576,0.3456001110024241,1.2861838898693267,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3791105013863,867.3791105013863,-117.35639365083757
positive_rudder,224.0,288.0641137859338,3.0006908148638645,1.2814204426365947,0.006220698846704165,1.0,0.6544000899288397,0.34559991007116025,1.2861838899208458,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3786062843824,867.3786062843824,-117.35632543027695
positive_rudder,225.0,289.34988901968507,3.0295916500036735,1.2876411432930184,0.006220700656423743,1.0,0.6544002802897129,0.3455997197102872,1.2861838899696547,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3781285927217,867.3781285927217,-117.35626079859526
positive_rudder,226.0,290.63566110804425,3.0586320838248797,1.2938618456639577,0.006220702370939404,1.0,0.6544004606362719,0.3455995393637281,1.2861838900158957,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.377676030985,867.377676030985,-117.35619956699227
positive_rudder,227.0,291.921430035854,3.0878121160216114,1.3000825496592172,0.006220703995259544,1.0,0.6544006314953398,0.3455993685046602,1.2861838900597042,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3772472771628,867.3772472771628,-117.35614155660014
positive_rudder,228.0,293.20719578795706,3.117131746284433,1.3063032551933464,0.006220705534129078,1.0,0.6544007933660251,0.3455992066339749,1.2861838901012081,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3768410787922,867.3768410787922,-117.35608659796058
positive_rudder,229.0,294.4929583491964,3.146590974300446,1.3125239621853897,0.0062207069920433055,1.0,0.6544009467211794,0.34559905327882057,1.2861838901405285,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3764562492984,867.3764562492984,-117.35603453053007
positive_rudder,230.0,295.7787177044149,3.1761897997533852,1.3187446705586505,0.006220708373261041,1.0,0.6544010920087796,0.3455989079912204,1.2861838901777805,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3760916645288,867.3760916645288,-117.35598520221075
positive_rudder,231.0,297.06447383845546,3.2059282223237093,1.3249653802404677,0.006220709681817058,1.0,0.6544012296532352,0.34559877034676484,1.286183890213073,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3757462594701,867.3757462594701,-117.35593846890632
positive_rudder,232.0,298.35022673616123,3.235806241688686,1.3311860911620017,0.006220710921533871,1.0,0.6544013600566291,0.345598639943371,1.2861838902465084,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3754190251341,867.3754190251341,-117.35589419410064
positive_rudder,233.0,299.6359763823753,3.2658238575224745,1.3374068032580344,0.006220712096032903,1.0,0.6544014835998919,0.34559851640010814,1.2861838902781852,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3751090056148,867.3751090056148,-117.35585224845968
positive_rudder,234.0,300.9217227619409,3.295981069496201,1.3436275164667795,0.006220713208745067,1.0,0.6544016006439144,0.3455983993560856,1.2861838903081955,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3748152952917,867.3748152952917,-117.35581250945297
positive_rudder,235.0,302.2074658597012,3.3262778772780326,1.3498482307297002,0.0062207142629207846,1.0,0.6544017115306023,0.3455982884693976,1.286183890336627,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3745370361862,867.3745370361862,-117.35577486099601
positive_rudder,236.0,303.4932056604995,3.3567142805332457,1.3560689459913398,0.006220715261639483,1.0,0.6544018165838745,0.34559818341612547,1.286183890363563,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3742734154578,867.3742734154578,-117.35573919311145
positive_rudder,237.0,304.77894214917916,3.387290278924293,1.3622896621991583,0.006220716207818587,1.0,0.6544019161106094,0.3455980838893907,1.2861838903890817,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3740236630241,867.3740236630241,-117.35570540160718
positive_rudder,238.0,306.06467531058365,3.418005872110864,1.3685103793033804,0.00622071710422205,1.0,0.6544020104015414,0.34559798959845855,1.286183890413258,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3737870493164,867.3737870493164,-117.35567338777253
positive_rudder,239.0,307.3504051295564,3.4488610597499436,1.3747310972568487,0.006220717953468418,1.0,0.6544020997321107,0.3455979002678893,1.2861838904361627,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3735628831453,867.3735628831453,-117.35564305808957
positive_rudder,240.0,308.636131590941,3.47985584149587,1.3809518160148873,0.006220718758038484,1.0,0.6544021843632669,0.3455978156367331,1.2861838904578622,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3733505096836,867.3733505096836,-117.35561432396021
positive_rudder,241.0,309.921854679581,3.510990217000385,1.3871725355351698,0.006220719520282533,1.0,0.6544022645422318,0.3455977354577682,1.2861838904784202,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3731493085526,867.3731493085526,-117.35558710144718
positive_rudder,242.0,311.20757438032,3.5422641859126847,1.3933932557775972,0.00622072024242721,1.0,0.6544023405032222,0.3455976594967778,1.2861838904978968,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3729586920089,867.3729586920089,-117.35556131102881
positive_rudder,243.0,312.4932906780018,3.5736777478794677,1.3996139767041793,0.0062207209265820245,1.0,0.654402412468133,0.34559758753186703,1.2861838905163487,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3727781032292,867.3727781032292,-117.35553687736692
positive_rudder,244.0,313.7790035574701,3.605230902544979,1.405834698278925,0.006220721574745508,1.0,0.6544024806471858,0.3455975193528143,1.28618389053383,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3726070146832,867.3726070146832,-117.35551372908665
positive_rudder,245.0,315.0647130035687,3.636923649551053,1.412055420467736,0.006220722188811057,1.0,0.6544025452395432,0.3455974547604568,1.2861838905503917,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.372444926592,867.372444926592,-117.35549179856791
positive_rudder,246.0,316.3504190011415,3.668755988537153,1.4182761432383084,0.00622072277057246,1.0,0.6544026064338906,0.34559739356610947,1.286183890566082,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3722913654689,867.3722913654689,-117.35547102174795
positive_rudder,247.0,317.63612153503243,3.7007279191404105,1.4244968665600377,0.006220723321729142,1.0,0.6544026644089871,0.34559733559101286,1.2861838905809468,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3721458827348,867.3721458827348,-117.35545133793404
positive_rudder,248.0,318.9218205900854,3.732839440995661,1.4307175904039289,0.006220723843891125,1.0,0.6544027193341878,0.3455972806658122,1.2861838905950298,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3720080534114,867.3720080534114,-117.35543268962657
positive_rudder,249.0,320.2075161511445,3.7650905537354777,1.4369383147425125,0.0062207243385837335,1.0,0.6544027713699386,0.34559722863006137,1.286183890608372,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3718774748749,867.3718774748749,-117.35541502235057
positive_rudder,250.0,321.49320820305377,3.797481256990204,1.4431590395497647,0.0062207248072520495,1.0,0.6544028206682447,0.34559717933175527,1.2861838906210121,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3717537656828,867.3717537656828,-117.3553982844969
positive_rudder,251.0,322.7788967306573,3.830011550387985,1.4493797648010298,0.006220725251265133,1.0,0.654402867373115,0.345597132626885,1.2861838906329874,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3716365644603,867.3716365644603,-117.35538242717149
positive_rudder,252.0,324.0645817187994,3.8626814335547954,1.4556004904729498,0.0062207256719200195,1.0,0.6544029116209823,0.34559708837901776,1.2861838906443326,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.371525528842,867.371525528842,-117.35536740405233
positive_rudder,253.0,325.3502631523242,3.8954909061144685,1.4618212165433953,0.006220726070445516,1.0,0.6544029535411021,0.34559704645889794,1.286183890655081,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3714203344742,867.3714203344742,-117.35535317125438
positive_rudder,254.0,326.635941016076,3.928439967688721,1.4680419429914011,0.006220726448005782,1.0,0.6544029932559301,0.3455970067440699,1.286183890665264,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3713206740666,867.3713206740666,-117.35533968720122
positive_rudder,255.0,327.92161529489914,3.961528617897179,1.4742626697971046,0.006220726805703736,1.0,0.6544030308814803,0.34559696911851967,1.2861838906749112,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3712262564939,867.3712262564939,-117.35532691250363
positive_rudder,256.0,329.207285973638,3.9947568563574007,1.4804833969416888,0.006220727144584274,1.0,0.6544030665276632,0.34559693347233683,1.286183890684051,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3711368059463,867.3711368059463,-117.35531480984456
positive_rudder,257.0,330.49295303713706,4.028124682684898,1.4867041244073262,0.006220727465637325,1.0,0.6544031002986076,0.34559689970139246,1.28618389069271,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3710520611232,867.3710520611232,-117.35530334386998
positive_rudder,258.0,331.7786164702407,4.06163209649316,1.492924852177127,0.0062207277698007385,1.0,0.6544031322929638,0.3455968677070362,1.2861838907009135,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.370971774471,867.370971774471,-117.35529248108593
positive_rudder,259.0,333.06427625779355,4.095279097393668,1.49914558023509,0.006220728057963028,1.0,0.654403162604193,0.345596837395807,1.2861838907086853,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3708957114588,867.3708957114588,-117.35528218976039
positive_rudder,260.0,334.34993238464017,4.129065684995922,1.5053663085660558,0.006220728330965965,1.0,0.6544031913208395,0.34559680867916054,1.2861838907160483,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3708236498928,867.3708236498928,-117.35527243983051
positive_rudder,261.0,335.63558483562514,4.162991858907451,1.5115870371556628,0.006220728589607036,1.0,0.6544032185267894,0.34559678147321066,1.286183890723024,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.37075537927,867.37075537927,-117.35526320281524
positive_rudder,262.0,336.9212335955932,4.197057618733834,1.5178077659903046,0.006220728834641777,1.0,0.6544032443015159,0.34559675569848414,1.2861838907296328,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3706907001596,867.3706907001596,-117.3552544517316
positive_rudder,263.0,338.2068786493891,4.231262964078716,1.5240284950570906,0.0062207290667859756,1.0,0.6544032687203114,0.3455967312796886,1.2861838907358938,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3706294236225,867.3706294236225,-117.35524616101614
positive_rudder,264.0,339.49251998185764,4.2656078945438205,1.5302492243438084,0.006220729286717765,1.0,0.6544032918545075,0.34559670814549254,1.2861838907418255,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3705713706609,867.3705713706609,-117.35523830645043
positive_rudder,265.0,340.77815757784356,4.300092409728969,1.536469953838888,0.0062207294950796035,1.0,0.6544033137716828,0.3455966862283172,1.286183890747445,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3705163716904,867.3705163716904,-117.35523086508972
positive_rudder,266.0,342.0637914221918,4.3347165092320905,1.542690683531368,0.00622072969248015,1.0,0.6544033345358614,0.3455966654641386,1.286183890752769,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3704642660514,867.3704642660514,-117.35522381519677
positive_rudder,267.0,343.3494214997473,4.369480192649234,1.5489114134108641,0.0062207298794960475,1.0,0.654403354207699,0.34559664579230104,1.286183890757813,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3704149015334,867.3704149015334,-117.35521713617749
positive_rudder,268.0,344.635047795355,4.404383459574583,1.5551321434675378,0.0062207300566736,1.0,0.6544033728446601,0.34559662715533995,1.2861838907625915,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3703681339348,867.3703681339348,-117.35521080852138
positive_rudder,269.0,345.9206702938599,4.439426309600467,1.561352873692068,0.006220730224530372,1.0,0.6544033905011867,0.3455966094988134,1.2861838907671186,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,867.3703238266388,867.3703238266388,-117.35520481374425
