vessel_type,displacement,heading,CXw,CYw,CMw,CXc,CYc,CMc,vessel_name,loa,beam,draft
Handymax,40000,180.0,-0.85,1.1634144591899854e-16,-6.123233995736766e-17,-0.95,1.2246467991473532e-16,-6.858022075225179e-17,Sample Handymax 1,190,30,11.6
Handymax,50000,0.0,0.9500000000000001,0.0,0.0,1.05,0.0,0.0,Sample Handymax 1,190,30,12.0
Handymax,50000,15.0,0.9193332436601616,0.2458780928473947,0.12499999999999999,1.0159258262890682,0.25881904510252074,0.13999999999999999,Sample Handymax 1,190,30,12.0
Handymax,50000,30.0,0.8294228634059949,0.4749999999999999,0.21650635094610965,0.9160254037844388,0.49999999999999994,0.24248711305964282,Sample Handymax 1,190,30,12.0
Handymax,50000,45.0,0.6863961030678929,0.6717514421272202,0.25,0.7571067811865476,0.7071067811865476,0.28,Sample Handymax 1,190,30,12.0
Handymax,50000,60.0,0.5000000000000001,0.8227241335952167,0.21650635094610968,0.5500000000000002,0.8660254037844386,0.24248711305964285,Sample Handymax 1,190,30,12.0
Handymax,50000,75.0,0.28293714059226865,0.9176295349746149,0.12499999999999999,0.30881904510252073,0.9659258262890683,0.13999999999999999,Sample Handymax 1,190,30,12.0
Handymax,50000,90.0,0.05000000000000006,0.95,3.061616997868383e-17,0.050000000000000065,1.0,3.4290110376125894e-17,Sample Handymax 1,190,30,12.0
Handymax,50000,105.0,-0.1829371405922688,0.9176295349746149,-0.12500000000000003,-0.20881904510252086,0.9659258262890683,-0.14000000000000004,Sample Handymax 1,190,30,12.0
Handymax,50000,120.0,-0.3999999999999998,0.8227241335952168,-0.21650635094610962,-0.4499999999999998,0.8660254037844387,-0.2424871130596428,Sample Handymax 1,190,30,12.0
Handymax,50000,135.0,-0.5863961030678927,0.6717514421272202,-0.25,-0.6571067811865474,0.7071067811865476,-0.28,Sample Handymax 1,190,30,12.0
Handymax,50000,150.0,-0.7294228634059948,0.4749999999999999,-0.21650635094610965,-0.8160254037844387,0.49999999999999994,-0.24248711305964282,Sample Handymax 1,190,30,12.0
Handymax,50000,165.0,-0.8193332436601614,0.24587809284739495,-0.1250000000000001,-0.9159258262890682,0.258819045102521,-0.14000000000000012,Sample Handymax 1,190,30,12.0
Handymax,50000,180.0,-0.85,1.1634144591899854e-16,-6.123233995736766e-17,-0.95,1.2246467991473532e-16,-6.858022075225179e-17,Sample Handymax 1,190,30,12.0
Handymax,60000,0.0,0.9500000000000001,0.0,0.0,1.05,0.0,0.0,Sample Handymax 1,190,30,12.4
Handymax,60000,15.0,0.9193332436601616,0.2458780928473947,0.12499999999999999,1.0159258262890682,0.25881904510252074,0.13999999999999999,Sample Handymax 1,190,30,12.4
Handymax,60000,30.0,0.8294228634059949,0.4749999999999999,0.21650635094610965,0.9160254037844388,0.49999999999999994,0.24248711305964282,Sample Handymax 1,190,30,12.4
Handymax,60000,45.0,0.6863961030678929,0.6717514421272202,0.25,0.7571067811865476,0.7071067811865476,0.28,Sample Handymax 1,190,30,12.4
Handymax,60000,60.0,0.5000000000000001,0.8227241335952167,0.21650635094610968,0.5500000000000002,0.8660254037844386,0.24248711305964285,Sample Handymax 1,190,30,12.4
Handymax,60000,75.0,0.28293714059226865,0.9176295349746149,0.12499999999999999,0.30881904510252073,0.9659258262890683,0.13999999999999999,Sample Handymax 1,190,30,12.4
Handymax,60000,90.0,0.05000000000000006,0.95,3.061616997868383e-17,0.050000000000000065,1.0,3.4290110376125894e-17,Sample Handymax 1,190,30,12.4
Handymax,60000,105.0,-0.1829371405922688,0.9176295349746149,-0.12500000000000003,-0.20881904510252086,0.9659258262890683,-0.14000000000000004,Sample Handymax 1,190,30,12.4
Handymax,60000,120.0,-0.3999999999999998,0.8227241335952168,-0.21650635094610962,-0.4499999999999998,0.8660254037844387,-0.2424871130596428,Sample Handymax 1,190,30,12.4
Handymax,60000,135.0,-0.5863961030678927,0.6717514421272202,-0.25,-0.6571067811865474,0.7071067811865476,-0.28,Sample Handymax 1,190,30,12.4
Handymax,60000,150.0,-0.7294228634059948,0.4749999999999999,-0.21650635094610965,-0.8160254037844387,0.49999999999999994,-0.24248711305964282,Sample Handymax 1,190,30,12.4
Handymax,60000,165.0,-0.8193332436601614,0.24587809284739495,-0.1250000000000001,-0.9159258262890682,0.258819045102521,-0.14000000000000012,Sample Handymax 1,190,30,12.4
Handymax,60000,180.0,-0.85,1.1634144591899854e-16,-6.123233995736766e-17,-0.95,1.2246467991473532e-16,-6.858022075225179e-17,Sample Handymax 1,190,30,12.4
